naamStudent,vak,type,zaal,dag,tijdslot
Devlin Bronsema,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Devlin Bronsema,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Devlin Bronsema,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Devlin Bronsema,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Devlin Bronsema,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Deejay van der Geer,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Deejay van der Geer,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Deejay van der Geer,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Deejay van der Geer,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Deejay van der Geer,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Deejay van der Geer,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Wafa Bart,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Wafa Bart,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Wafa Bart,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Wafa Bart,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Wafa Bart,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Wafa Bart,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Wafa Bart,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Wafa Bart,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Wafa Bart,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Wafa Bart,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Wafa Bart,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Johannus van Bavel,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Johannus van Bavel,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Johannus van Bavel,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Johannus van Bavel,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Johannus van Bavel,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Johannus van Bavel,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Sanne van Sleeuwen,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Sanne van Sleeuwen,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Sanne van Sleeuwen,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Sanne van Sleeuwen,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Sanne van Sleeuwen,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Sanne van Sleeuwen,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Sanne van Sleeuwen,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Sanne van Sleeuwen,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Sanne van Sleeuwen,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Sanne van Sleeuwen,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Sanne van Sleeuwen,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Rachell Smallegange,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Rachell Smallegange,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Rachell Smallegange,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Rachell Smallegange,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Rachell Smallegange,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Nermin Talhaoui,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Nermin Talhaoui,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Nermin Talhaoui,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Nermin Talhaoui,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Nermin Talhaoui,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Nermin Talhaoui,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Nermin Talhaoui,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Nermin Talhaoui,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Jos Welling,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Jos Welling,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Jos Welling,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Jos Welling,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Jos Welling,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Jos Welling,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Jos Welling,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Jos Welling,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Jos Welling,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Jos Welling,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Jos Welling,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Jos Welling,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Jos Welling,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Jos Welling,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Jos Welling,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Jos Welling,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Rijkje Groote,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Rijkje Groote,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Rijkje Groote,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Rijkje Groote,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Rijkje Groote,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Sonny Mol,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Sonny Mol,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Sonny Mol,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Sonny Mol,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Sonny Mol,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Touraya van Lingen,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Touraya van Lingen,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Touraya van Lingen,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Touraya van Lingen,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Touraya van Lingen,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Touraya van Lingen,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Yana de Looff,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Yana de Looff,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Yana de Looff,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Yana de Looff,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Yana de Looff,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Catharinus Eggermont,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Catharinus Eggermont,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Catharinus Eggermont,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Catharinus Eggermont,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Catharinus Eggermont,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Roma Rotgans,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Roma Rotgans,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Roma Rotgans,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Roma Rotgans,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Roma Rotgans,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Roma Rotgans,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Roma Rotgans,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Roma Rotgans,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Corry Kroonen,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Corry Kroonen,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Corry Kroonen,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Gerritjan Joris,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Gerritjan Joris,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Gerritjan Joris,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Gerritjan Joris,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Gerritjan Joris,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Romy Piek,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Romy Piek,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Romy Piek,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Romy Piek,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Romy Piek,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Tarik van Vloten,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Tarik van Vloten,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Tarik van Vloten,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Tarik van Vloten,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Tarik van Vloten,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Noa Slangen,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Noa Slangen,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Noa Slangen,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Noa Slangen,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Noa Slangen,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Rhona Bakkum,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Rhona Bakkum,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Rhona Bakkum,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Rhona Bakkum,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Rhona Bakkum,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Rhona Bakkum,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Rhona Bakkum,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Rhona Bakkum,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Rhona Bakkum,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Rhona Bakkum,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Rhona Bakkum,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Nordin Geboers,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Nordin Geboers,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Nordin Geboers,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Nordin Geboers,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Nordin Geboers,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Nordin Geboers,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Resul Kuijpers,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Resul Kuijpers,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Resul Kuijpers,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Resul Kuijpers,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Resul Kuijpers,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Resul Kuijpers,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Resul Kuijpers,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Resul Kuijpers,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Scotty van der Stoel,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Scotty van der Stoel,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Scotty van der Stoel,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Scotty van der Stoel,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Scotty van der Stoel,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Scotty van der Stoel,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Gabriella Yazici,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Gabriella Yazici,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Gabriella Yazici,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Gabriella Yazici,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Gabriella Yazici,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Sola Droog,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Sola Droog,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Sola Droog,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Sola Droog,Advanced Heuristics,hoorcollege1,A1.10,vrijdag,15.00–17.00 uur
Sola Droog,Advanced Heuristics,practicum1,B0.201,vrijdag,15.00–17.00 uur
Sola Droog,Advanced Heuristics,practicum2,A1.04,donderdag,17.00–19.00 uur
Sien van Plateringen,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Sien van Plateringen,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Sien van Plateringen,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Sien van Plateringen,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Sien van Plateringen,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Sien van Plateringen,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Marck Wijngaarden,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Marck Wijngaarden,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Marck Wijngaarden,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Marck Wijngaarden,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Marck Wijngaarden,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Marck Wijngaarden,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Marck Wijngaarden,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Marck Wijngaarden,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Marck Wijngaarden,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Marck Wijngaarden,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Marck Wijngaarden,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Enrique van den Born,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Enrique van den Born,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Enrique van den Born,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Enrique van den Born,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Enrique van den Born,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Matz Koning,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Matz Koning,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Matz Koning,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Matz Koning,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Matz Koning,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
